filename,otus,sequences,meanSeqLen,shortestSeq,longestSeq,pctMissingData,alignmentLen,shortSequencesRemoved,longBranchesRemoved,monophyliesMasked,nodesCollapsed,divergentOtusRemoved
OG0002101.iq.fa,35,75,311,100,1101,0.8200462427745665,1730,0,4,7,0,6
OG0002451.iq.fa,44,63,333,100,621,0.48396751797060916,647,0,4,8,0,5
OG0003229.iq.fa,42,58,346,99,1726,0.8051510562286425,1776,2,3,2,0,5
OG0004739.iq.fa,38,39,159,110,559,0.7253315649867375,580,0,2,0,0,1
OG0005108.iq.fa,30,45,271,99,551,0.5949660539824474,671,1,2,5,0,4
OG0003243.iq.fa,37,53,321,99,522,0.47563790821508817,613,1,2,0,0,4
OG0000959.iq.fa,36,120,196,99,635,0.7596695226438188,817,2,77,10,0,7
OG0004975.iq.fa,33,48,244,101,691,0.685352233676976,776,0,2,4,0,2
OG0008232.iq.fa,21,26,194,99,476,0.6600322754168908,572,1,0,0,0,2
OG0007898.iq.fa,29,30,165,100,198,0.27840579710144925,230,0,2,1,0,0
OG0009577.iq.fa,27,27,139,131,172,0.34014675052410903,212,0,2,0,0,0
OG0002229.iq.fa,48,73,337,99,671,0.5374179020454118,730,2,3,6,0,6
OG0006562.iq.fa,22,39,257,100,1184,0.8224593441984747,1449,0,12,4,0,4
OG0005739.iq.fa,27,30,267,101,376,0.33432835820895523,402,0,0,3,0,0
OG0007370.iq.fa,30,31,299,100,760,0.6837618495532974,946,0,2,1,0,0
OG0004685.iq.fa,32,42,285,100,542,0.5528355317087712,639,0,2,3,0,2
OG0000846.iq.fa,42,88,275,101,641,0.6210712496869522,726,0,0,7,0,30
OG0008277.iq.fa,24,30,146,99,264,0.7147498375568551,513,1,2,0,0,3
OG0006032.iq.fa,33,46,207,99,532,0.6951406649616368,680,1,3,3,0,2
OG0005097.iq.fa,33,41,251,100,370,0.4090232451620291,426,0,2,3,0,2
OG0007620.iq.fa,24,32,233,101,776,0.7390485491071429,896,0,2,0,0,1
OG0002996.iq.fa,27,32,364,119,660,0.6774977895667551,1131,0,0,1,0,4
OG0005341.iq.fa,28,36,237,100,534,0.6056110186725827,601,0,0,0,0,3
OG0002618.iq.fa,40,54,206,100,274,0.31561461794019935,301,0,3,2,0,8
OG0004553.iq.fa,33,52,130,103,160,0.38967136150234744,213,0,4,2,0,8
OG0009951.iq.fa,21,26,163,101,284,0.5298408488063661,348,0,2,2,0,0
OG0005857.iq.fa,28,42,290,99,1083,0.7891032956392433,1377,1,3,1,0,3
OG0007362.iq.fa,24,25,210,109,279,0.27017301038062286,289,0,2,1,0,0
OG0002504.iq.fa,35,52,262,101,738,0.7241233031674208,952,0,4,1,0,6
OG0005611.iq.fa,30,34,205,100,277,0.3111922621397552,298,0,2,1,0,2
OG0000245.iq.fa,43,200,242,99,613,0.7282102908277405,894,2,0,13,0,35
OG0005014.iq.fa,38,45,164,100,498,0.7021900743419731,553,0,2,0,0,4
OG0002348.iq.fa,44,72,365,99,541,0.37891435578192795,589,1,4,5,0,11
OG0004003.iq.fa,35,36,162,101,249,0.5106258366800536,332,0,3,1,0,0
OG0005480.iq.fa,24,25,174,108,208,0.16,208,0,2,0,0,0
OG0006944.iq.fa,23,40,277,99,1297,0.7873752877973906,1303,1,3,7,0,4
OG0000629.iq.fa,46,111,127,100,164,0.48150589614004247,246,0,5,2,0,33
OG0002541.iq.fa,42,51,251,101,338,0.29636323803264325,358,0,0,7,0,1
OG0007327.iq.fa,21,31,174,102,335,0.5201169797943992,364,0,0,5,0,4
OG0005051.iq.fa,35,43,281,106,361,0.3425342316887633,428,0,2,1,0,3
OG0002190.iq.fa,41,62,296,100,546,0.5089190343943601,604,0,2,2,0,7
OG0006362.iq.fa,21,35,296,108,740,0.6430636833046471,830,0,2,2,0,1
OG0004857.iq.fa,40,49,276,101,776,0.6574362086842171,807,0,2,1,0,2
OG0001722.iq.fa,40,67,287,101,341,0.25026304508787656,383,0,0,14,0,8
OG0003195.iq.fa,38,60,243,99,530,0.5612214199759326,554,1,2,0,0,8
OG0007469.iq.fa,26,35,200,100,396,0.5353174603174603,432,0,2,4,0,2
OG0000130.iq.fa,32,104,171,101,219,0.3400147928994083,260,0,7,6,0,19
OG0002787.iq.fa,26,62,221,101,670,0.7778423584875198,999,0,3,0,0,8
OG0004014.iq.fa,33,47,250,100,502,0.552354127811822,559,0,2,0,0,7
OG0000672.iq.fa,39,134,218,99,620,0.7362944025349729,829,1,18,14,0,25
OG0001672.iq.fa,49,70,587,114,1889,0.7194594225650126,2093,0,4,4,0,3
OG0003996.iq.fa,31,40,283,99,372,0.2830379746835443,395,1,3,3,0,2
OG0000379.iq.fa,40,144,281,100,621,0.6384515138531848,778,0,6,9,0,30
OG0004812.iq.fa,32,41,274,105,426,0.4002556182767068,458,0,3,2,0,2
OG0006327.iq.fa,32,40,321,100,734,0.6139255702280912,833,0,2,1,0,1
OG0003541.iq.fa,29,35,150,103,246,0.4336388140161725,265,0,3,2,0,0
OG0001272.iq.fa,45,100,233,99,325,0.434368932038835,412,2,0,3,0,31
OG0004051.iq.fa,24,31,573,99,1108,0.5030469055738804,1154,1,0,3,0,1
OG0004480.iq.fa,27,48,241,100,576,0.6356362951807228,664,0,0,5,0,9
OG0002877.iq.fa,40,52,248,102,381,0.42262969588550986,430,0,4,0,0,8
OG0003190.iq.fa,27,41,142,102,259,0.4768651362984218,272,0,0,2,0,6
OG0010983.iq.fa,21,21,120,104,131,0.16912972085385877,145,0,0,0,0,0
OG0003448.iq.fa,38,42,123,100,150,0.2638888888888889,168,0,2,0,0,2
OG0005703.iq.fa,40,41,134,112,164,0.2421211290764593,178,0,4,0,0,1
OG0001637.iq.fa,40,72,423,101,1061,0.6722179189258972,1291,0,2,6,0,9
OG0007517.iq.fa,33,33,192,101,234,0.40083073727933544,321,0,2,0,0,0
OG0002371.iq.fa,30,66,228,102,510,0.5958882107292002,566,0,7,10,0,14
OG0004441.iq.fa,22,31,172,99,436,0.6809903582906797,542,1,2,1,0,2
OG0000637.iq.fa,46,123,275,99,940,0.7170164104105107,974,1,2,11,0,30
OG0005661.iq.fa,24,37,222,99,520,0.6560957242071793,646,2,2,3,0,2
OG0003118.iq.fa,36,57,344,101,819,0.6634940234261117,1023,0,4,3,0,4
OG0005253.iq.fa,22,48,255,100,660,0.6389085337105139,707,0,4,1,0,7
OG0000493.iq.fa,42,106,432,99,1655,0.7856848860160335,2017,1,9,8,0,10
OG0007183.iq.fa,26,34,233,100,355,0.35334854163271956,361,0,2,0,0,3
OG0000460.iq.fa,46,115,166,100,243,0.43991829588561426,298,0,0,0,0,42
OG0002334.iq.fa,40,66,551,103,2524,0.7951758386540996,2691,0,4,10,0,4
OG0000844.iq.fa,38,96,327,99,632,0.5233199902959729,687,1,2,6,0,26
OG0005624.iq.fa,24,36,266,100,708,0.6517233856893543,764,0,2,0,0,5
OG0000801.iq.fa,44,103,160,101,191,0.29399940122321544,227,0,7,4,0,20
OG0001844.iq.fa,30,43,555,99,1417,0.6755059600668724,1711,1,4,6,0,4
OG0006639.iq.fa,29,29,153,106,196,0.290389527458493,216,0,2,0,0,0
OG0000572.iq.fa,39,83,213,111,256,0.3392517438173748,323,0,8,11,0,10
OG0006517.iq.fa,27,40,210,99,605,0.6713785046728972,642,1,4,4,0,3
OG0003371.iq.fa,35,41,293,112,398,0.33517271824301953,442,0,2,4,0,0
OG0004661.iq.fa,32,48,228,100,465,0.574199315920398,536,0,2,3,0,4
OG0001360.iq.fa,30,80,180,99,528,0.7969943820224719,890,2,4,2,0,17
OG0001007.iq.fa,35,117,296,99,745,0.7428935401205765,1154,3,5,16,0,17
OG0006985.iq.fa,27,35,166,110,231,0.4498580889309366,302,0,0,1,0,7
OG0002695.iq.fa,27,51,176,101,600,0.7109765474817378,612,0,0,2,0,13
OG0006369.iq.fa,36,37,172,99,194,0.24784609937448365,229,1,0,0,0,1
OG0001630.iq.fa,43,78,249,101,328,0.30858015484054263,361,0,2,4,0,23
OG0003087.iq.fa,36,53,290,112,960,0.7959773160907356,1424,0,2,7,0,6
OG0003334.iq.fa,31,56,374,103,1712,0.7834137987950813,1731,0,4,4,0,3
OG0006552.iq.fa,21,32,444,101,2034,0.8246500394321766,2536,0,0,7,0,2
OG0002965.iq.fa,35,43,329,103,423,0.3985316584620608,548,0,3,1,0,3
OG0004624.iq.fa,33,37,269,99,406,0.36759294505773377,426,1,2,0,0,0
OG0001042.iq.fa,45,78,306,99,452,0.4674247491638796,575,2,6,6,0,9
OG0001493.iq.fa,38,38,270,106,437,0.5200056090492662,563,0,5,0,0,0
OG0000954.iq.fa,43,105,513,99,2600,0.8266306184521798,2959,3,8,10,0,8
OG0003419.iq.fa,34,52,305,103,2196,0.8666258512529773,2293,0,2,1,0,8
OG0004109.iq.fa,35,44,305,101,422,0.30578512396694213,440,0,2,6,0,0
OG0009096.iq.fa,22,29,245,102,701,0.6957152611812906,808,0,0,3,0,2
OG0003351.iq.fa,33,68,184,99,561,0.7302846577227382,684,2,4,5,0,13
OG0002543.iq.fa,33,66,219,99,389,0.5030851501439737,442,1,0,3,0,20
OG0008948.iq.fa,26,28,125,99,142,0.19262672811059908,155,1,2,1,0,0
OG0004608.iq.fa,28,42,309,100,976,0.6842871705257026,981,0,3,2,0,4
OG0003601.iq.fa,31,56,299,102,1121,0.7723825831702544,1314,0,3,9,0,6
OG0002013.iq.fa,43,55,211,106,499,0.6230519480519481,560,0,4,4,0,4
OG0004358.iq.fa,30,35,470,100,1709,0.8270809278891571,2722,0,0,0,0,4
OG0002419.iq.fa,33,59,340,99,1236,0.7516183228739438,1372,1,4,1,0,3
OG0008096.iq.fa,27,30,253,99,569,0.6156297420333839,659,1,0,1,0,0
OG0005109.iq.fa,28,47,169,99,379,0.695086484004286,556,2,3,2,0,9
OG0008447.iq.fa,21,28,164,102,317,0.5891071428571428,400,0,0,0,0,4
OG0004867.iq.fa,33,47,302,102,590,0.5325077399380805,646,0,2,8,0,3
OG0008727.iq.fa,22,28,246,115,590,0.5975723622782446,612,0,2,3,0,1
OG0005185.iq.fa,34,44,235,100,430,0.5739048089591567,552,0,3,1,0,3
OG0007732.iq.fa,24,27,318,106,812,0.6647583440433072,951,0,2,0,0,1
OG0004797.iq.fa,32,51,218,99,527,0.5966438331339929,541,1,2,3,0,2
OG0001129.iq.fa,31,72,379,103,1075,0.6640855457227138,1130,0,0,8,0,19
OG0008402.iq.fa,27,28,190,124,213,0.10947930574098798,214,0,0,0,0,1
OG0006470.iq.fa,26,43,283,99,857,0.6811229834485648,888,1,0,2,0,6
OG0003763.iq.fa,38,52,182,103,243,0.3200600514726909,269,0,3,1,0,9
OG0005560.iq.fa,36,39,237,103,274,0.20989862850327967,301,0,4,2,0,0
OG0000306.iq.fa,42,66,1030,101,3992,0.8234555212972479,5838,0,31,0,0,3
OG0002833.iq.fa,37,51,169,100,226,0.5482875816993464,375,0,0,1,0,6
OG0005428.iq.fa,37,40,138,99,171,0.4097872340425532,235,1,3,0,0,1
OG0002171.iq.fa,39,64,259,103,350,0.31893864829396323,381,0,0,1,0,15
OG0002070.iq.fa,40,69,416,100,984,0.6459873804594302,1176,0,3,5,0,10
OG0007616.iq.fa,29,29,142,101,179,0.2993576741041244,204,0,2,0,0,0
OG0003233.iq.fa,40,54,367,99,701,0.5817427211056335,879,1,2,6,0,3
OG0005178.iq.fa,40,45,210,100,409,0.5631785631785632,481,0,2,2,0,3
OG0001484.iq.fa,45,59,271,105,1224,0.7890186361599494,1286,0,6,2,0,7
OG0002421.iq.fa,29,58,251,100,686,0.7474726492175598,996,0,2,6,0,12
OG0000296.iq.fa,50,157,535,99,1731,0.786286161619756,2506,1,12,28,0,23
OG0002876.iq.fa,40,49,165,122,614,0.7426091932099943,642,0,3,1,0,5
OG0000343.iq.fa,48,130,523,99,1721,0.7360899050571594,1985,2,9,14,0,22
OG0005525.iq.fa,24,40,208,99,472,0.6578407224958949,609,1,2,3,0,4
OG0007653.iq.fa,31,32,247,121,343,0.3440815649867374,377,0,2,0,0,0
OG0002035.iq.fa,43,74,111,99,133,0.21190339275445658,141,1,2,5,0,17
OG0003893.iq.fa,35,62,204,99,533,0.6945383426694998,668,1,2,4,0,8
OG0008828.iq.fa,24,25,154,102,200,0.2600956937799043,209,0,2,0,0,1
OG0000792.iq.fa,44,88,488,99,1391,0.6807925560378144,1529,1,0,8,0,13
OG0000836.iq.fa,44,110,221,101,1126,0.8137970615243343,1188,0,24,8,0,22
OG0007300.iq.fa,27,31,200,99,296,0.337214270455031,302,1,2,0,0,0
OG0000659.iq.fa,42,116,319,99,788,0.7005887300252313,1066,1,2,12,0,34
OG0006512.iq.fa,27,39,230,100,947,0.7744092508798391,1020,0,4,5,0,2
OG0007650.iq.fa,22,27,216,99,646,0.6893239944815877,698,3,0,0,0,1
OG0003833.iq.fa,38,42,230,99,378,0.5403149307531777,502,1,2,1,0,1
OG0001306.iq.fa,46,97,135,101,167,0.3502195037734918,209,0,7,4,0,20
OG0004560.iq.fa,28,51,352,99,2566,0.8753193912125757,2824,1,2,1,0,7
OG0006616.iq.fa,34,35,118,106,136,0.20728667305848514,149,0,2,0,0,1
OG0003070.iq.fa,40,46,240,114,299,0.328576633470974,358,0,2,3,0,1
OG0000309.iq.fa,44,169,356,100,812,0.6048477461715387,903,0,5,11,0,27
OG0006042.iq.fa,27,43,237,101,579,0.6732974565955538,726,0,3,4,0,2
OG0006282.iq.fa,29,38,206,101,477,0.6695157894736842,625,0,2,3,0,3
OG0001792.iq.fa,38,64,242,99,482,0.5750875656742557,571,1,0,5,0,13
OG0004905.iq.fa,30,43,274,102,470,0.44965910152236854,498,0,0,11,0,2
OG0004525.iq.fa,26,43,316,99,2188,0.8648286805176774,2345,1,2,6,0,3
OG0001343.iq.fa,41,65,292,100,585,0.5299035369774919,622,0,5,1,0,7
OG0003876.iq.fa,39,43,184,99,218,0.20830422197824133,233,1,2,0,0,2
OG0003035.iq.fa,36,49,216,99,406,0.4932290673278657,428,1,3,5,0,3
OG0006653.iq.fa,24,39,228,102,1056,0.7987156876045765,1134,0,2,0,0,5
OG0006934.iq.fa,21,39,266,100,1288,0.801348924299744,1342,0,2,2,0,4
OG0004208.iq.fa,24,30,479,106,1178,0.6338935574229692,1309,0,0,0,0,4
OG0003718.iq.fa,29,29,211,107,464,0.6713712910986367,645,0,2,0,0,0
OG0005991.iq.fa,31,38,287,99,1648,0.8350161734030654,1741,1,4,1,0,4
OG0002998.iq.fa,46,53,435,100,595,0.29454756735268034,617,0,2,6,0,0
OG0008593.iq.fa,27,27,185,108,265,0.3675894324358488,293,0,2,0,0,0
OG0002668.iq.fa,42,61,178,99,343,0.646760343481655,504,1,0,4,0,13
OG0006394.iq.fa,30,36,220,99,411,0.6637872628726287,656,1,30,0,0,0
OG0006978.iq.fa,27,28,159,99,434,0.6390508584386135,441,1,3,0,0,0
OG0004523.iq.fa,25,47,240,103,695,0.7153024911032029,843,0,0,13,0,2
OG0007586.iq.fa,24,26,201,108,317,0.43261105092091007,355,0,2,1,0,1
OG0005331.iq.fa,27,45,207,101,667,0.753710293923817,843,0,0,0,0,9
OG0002338.iq.fa,24,31,242,101,401,0.4639594633171567,452,0,0,3,0,0
OG0004073.iq.fa,37,39,255,108,298,0.20774787647852663,323,0,2,2,0,0
OG0009921.iq.fa,21,24,203,100,504,0.6862480739599384,649,0,0,0,0,3
OG0008746.iq.fa,23,24,243,106,383,0.4590740740740741,450,0,2,0,0,1
OG0005208.iq.fa,30,48,197,99,560,0.7356753449043169,749,2,5,2,0,6
OG0008397.iq.fa,22,28,181,106,247,0.4838676948051948,352,0,0,1,0,5
OG0002807.iq.fa,44,50,294,101,384,0.2704714640198511,403,0,2,3,0,1
OG0002718.iq.fa,40,57,248,105,318,0.3261541387343698,369,0,3,3,0,8
OG0000140.iq.fa,43,275,254,99,716,0.7346968120329203,961,5,146,13,0,29
OG0000410.iq.fa,41,190,311,99,944,0.7346390272356083,1173,1,13,14,0,32
OG0007978.iq.fa,26,30,200,102,366,0.5918533604887983,491,0,2,2,0,2
OG0001202.iq.fa,33,58,270,99,422,0.47087149784482757,512,1,2,5,0,9
OG0000287.iq.fa,42,188,166,99,1205,0.8813924434012266,1405,14,4,25,0,27
OG0003066.iq.fa,37,41,258,107,318,0.22469694756827807,334,0,2,0,0,1
OG0006388.iq.fa,29,31,194,99,483,0.6252097706507552,519,1,2,1,0,0
OG0002674.iq.fa,26,67,250,99,768,0.7524273990364073,1013,1,3,12,0,13
OG0003536.iq.fa,33,44,298,111,567,0.515422077922078,616,0,2,1,0,2
OG0001381.iq.fa,39,55,318,100,585,0.46302418120599936,594,0,3,0,0,8
OG0007346.iq.fa,27,33,294,100,485,0.5959040959040959,728,0,2,3,0,1
OG0002520.iq.fa,42,73,271,102,305,0.147540277418799,318,0,2,0,0,29
OG0005873.iq.fa,26,34,293,101,486,0.4081475332068311,496,0,2,2,0,2
OG0000656.iq.fa,42,112,423,99,1627,0.7768139692585895,1896,3,6,16,0,17
OG0005030.iq.fa,29,53,179,101,368,0.6020203706795793,452,0,0,1,0,12
OG0002324.iq.fa,45,55,417,105,669,0.44808454425363275,757,0,5,3,0,3
OG0000593.iq.fa,26,126,145,99,515,0.8070882674057277,756,7,12,8,0,18
OG0006928.iq.fa,25,34,234,100,434,0.48897859797513776,459,0,2,4,0,0
OG0005836.iq.fa,28,44,219,101,513,0.6163779402415767,572,0,0,6,0,9
OG0002565.iq.fa,38,44,309,99,501,0.5206515620602308,646,1,2,2,0,0
OG0007303.iq.fa,23,27,222,99,570,0.6275238449151492,598,1,0,2,0,1
OG0002984.iq.fa,30,70,163,100,476,0.7334030197444832,615,0,38,2,0,7
OG0005075.iq.fa,34,46,322,103,686,0.5325456836798992,690,0,3,1,0,6
OG0000613.iq.fa,36,56,407,100,1047,0.6689393060229778,1231,0,2,3,0,2
OG0004873.iq.fa,36,45,293,99,567,0.5917592592592592,720,2,2,2,0,3
OG0003520.iq.fa,43,52,245,101,382,0.4044980443285528,413,0,4,3,0,4
OG0006346.iq.fa,25,37,229,99,596,0.6588642213642214,672,1,2,6,0,4
OG0007405.iq.fa,27,29,263,108,355,0.25876639145216124,355,0,2,2,0,0
OG0004030.iq.fa,37,53,339,100,904,0.7217135787194556,1220,0,4,3,0,6
OG0001656.iq.fa,43,66,368,102,769,0.5677999218444705,853,0,4,9,0,6
OG0006217.iq.fa,31,38,151,110,183,0.29094933595671424,214,0,2,1,0,4
OG0001287.iq.fa,43,64,303,101,385,0.2748359188544153,419,0,2,5,0,4
OG0006797.iq.fa,28,32,291,105,793,0.6453523693803159,823,0,2,0,0,1
OG0006747.iq.fa,28,36,333,103,498,0.361749680715198,522,0,2,4,0,1
OG0003565.iq.fa,39,50,317,100,446,0.3552129817444219,493,0,4,3,0,3
OG0001613.iq.fa,37,75,403,99,1295,0.7032941176470588,1360,1,4,9,0,3
OG0004075.iq.fa,26,47,245,102,1360,0.8422601933240231,1554,0,4,1,0,8
OG0008140.iq.fa,26,29,238,102,336,0.3290391321193336,356,0,2,3,0,0
OG0004389.iq.fa,39,45,245,100,344,0.3377777777777778,370,0,3,1,0,3
OG0009216.iq.fa,21,22,286,102,1940,0.8715415019762845,2231,0,2,0,0,0
OG0004886.iq.fa,31,43,282,103,1182,0.7932967536990164,1369,0,5,5,0,3
OG0003699.iq.fa,36,51,181,99,317,0.6047740835464621,460,1,2,1,0,10
OG0007823.iq.fa,21,24,349,99,784,0.5941734417344173,861,1,0,3,0,0
OG0008296.iq.fa,22,22,154,110,186,0.3263199682413656,229,0,0,0,0,0
OG0003248.iq.fa,35,47,344,111,648,0.48047238535348674,663,0,2,4,0,3
OG0009484.iq.fa,21,23,187,102,355,0.5316304347826087,400,0,2,1,0,1
OG0004758.iq.fa,38,45,252,101,333,0.32722962962962965,375,0,3,1,0,4
OG0006491.iq.fa,39,41,142,113,177,0.2966674716252113,202,0,2,0,0,0
OG0004226.iq.fa,39,52,127,102,181,0.4003250270855905,213,0,2,0,0,10
OG0004776.iq.fa,33,51,226,101,405,0.5254244255354134,477,0,0,2,0,13
OG0001938.iq.fa,39,75,367,99,1599,0.795273132664437,1794,1,6,14,0,4
OG0001498.iq.fa,42,61,303,105,990,0.7518884603021536,1224,0,2,1,0,8
OG0005164.iq.fa,37,40,197,99,259,0.4197794117647059,340,1,0,1,0,1
OG0004919.iq.fa,23,32,352,106,1212,0.7634228187919463,1490,0,4,0,0,2
OG0008659.iq.fa,26,26,265,189,317,0.17984330484330485,324,0,0,0,0,0
OG0002248.iq.fa,37,57,245,101,356,0.3583894462003573,383,0,4,5,0,10
OG0005758.iq.fa,27,42,417,99,1504,0.7607852774137178,1744,1,0,7,0,3
OG0005389.iq.fa,30,35,240,99,404,0.4655873015873016,450,1,3,2,0,1
OG0008309.iq.fa,21,28,200,100,655,0.7166028611726778,709,0,2,1,0,3
OG0002699.iq.fa,21,30,169,101,462,0.7818337617823479,778,0,0,1,0,4
OG0003910.iq.fa,37,50,268,101,519,0.646798418972332,759,0,2,3,0,3
OG0000938.iq.fa,46,108,263,103,376,0.5087237423991156,536,0,6,5,0,16
OG0000645.iq.fa,46,103,301,99,530,0.6090220836058152,772,1,8,9,0,31
OG0001057.iq.fa,43,83,275,108,365,0.2774246592669892,381,0,2,7,0,26
OG0008682.iq.fa,22,23,288,108,394,0.26760097108806,394,0,0,0,0,0
OG0000315.iq.fa,45,125,258,100,639,0.7465358194308145,1019,0,2,15,0,22
OG0001507.iq.fa,40,43,346,126,492,0.40888165727438686,586,0,2,2,0,1
OG0004614.iq.fa,25,49,253,99,2187,0.9099575887193243,2815,1,13,0,0,11
OG0010041.iq.fa,22,22,146,107,178,0.22679425837320574,190,0,2,0,0,0
OG0000557.iq.fa,47,70,446,100,828,0.560101437024514,1014,0,2,3,0,5
OG0007804.iq.fa,22,27,246,101,520,0.5626603512926781,563,0,0,2,0,1
OG0007047.iq.fa,33,33,219,101,286,0.3159633720381384,321,0,2,0,0,0
OG0002621.iq.fa,45,62,325,99,460,0.3186327439600486,478,1,2,1,0,10
OG0007496.iq.fa,26,29,257,99,468,0.5304315055586961,549,1,2,1,0,0
OG0004344.iq.fa,35,44,234,99,902,0.7499757187257188,936,1,2,0,0,4
OG0005556.iq.fa,31,40,286,101,428,0.4014121338912134,478,0,0,4,0,3
OG0000042.iq.fa,45,326,278,99,1649,0.8591442106080609,1975,6,30,32,0,35
OG0007841.iq.fa,22,23,142,99,205,0.4231649357507481,247,2,0,1,0,0
OG0010004.iq.fa,22,22,117,100,147,0.22816985645933013,152,0,2,0,0,0
OG0005374.iq.fa,36,42,144,99,222,0.5117836965294592,295,1,2,0,0,5
OG0000512.iq.fa,22,129,253,99,1119,0.7766977017623012,1134,3,31,4,0,16
OG0000948.iq.fa,42,110,345,100,893,0.6546546546546547,999,0,5,8,0,16
OG0002664.iq.fa,43,49,354,106,463,0.28980409799190215,499,0,2,2,0,3
OG0010847.iq.fa,21,21,157,103,224,0.3929031071888215,259,0,0,0,0,0
OG0007941.iq.fa,26,34,169,99,403,0.6895604395604396,546,1,2,3,0,2
OG0000186.iq.fa,47,167,309,99,583,0.6088455999393618,790,1,12,6,0,40
OG0006496.iq.fa,24,37,284,100,523,0.4887670435246737,557,0,0,5,0,6
OG0001186.iq.fa,38,39,357,100,578,0.6261286606114193,957,0,4,0,0,1
OG0001465.iq.fa,40,76,286,102,443,0.436878367177787,508,0,0,5,0,23
OG0005199.iq.fa,31,34,191,105,273,0.4149928263988522,328,0,0,1,0,0
OG0000727.iq.fa,30,120,141,99,437,0.7457287933094384,558,5,18,12,0,15
OG0006804.iq.fa,23,30,189,99,833,0.8026680526680526,962,2,0,0,0,3
OG0004331.iq.fa,42,50,230,99,250,0.101171875,256,1,2,1,0,3
OG0001557.iq.fa,46,74,337,101,527,0.4399623504101116,603,0,0,4,0,13
OG0001135.iq.fa,46,72,309,100,445,0.3302368927368927,462,0,2,5,0,13
OG0003621.iq.fa,32,43,494,99,2311,0.8269845530637644,2859,1,4,4,0,1
OG0006047.iq.fa,27,33,252,99,440,0.5308662836543877,538,2,2,2,0,2
OG0003782.iq.fa,26,54,253,99,916,0.7485486478542034,1008,1,6,1,0,4
OG0001980.iq.fa,40,60,424,101,1946,0.8099820948970456,2234,0,3,4,0,3
OG0003872.iq.fa,31,54,256,100,777,0.7463219148001756,1012,0,3,6,0,8
OG0009479.iq.fa,21,23,257,100,852,0.734504132231405,968,0,2,1,0,0
OG0001512.iq.fa,36,64,429,101,1328,0.7242523252084669,1559,0,4,6,0,7
OG0004374.iq.fa,43,51,246,100,512,0.5661074288870478,568,0,5,4,0,0
OG0006841.iq.fa,27,35,432,102,881,0.7191280148423006,1540,0,5,1,0,3
OG0006002.iq.fa,30,38,308,100,826,0.6415123173788129,861,0,3,2,0,1
OG0003664.iq.fa,35,54,336,100,769,0.6197209653092006,884,0,3,2,0,4
OG0009129.iq.fa,23,25,170,99,323,0.5411320754716981,371,1,0,0,0,1
OG0004459.iq.fa,40,46,145,103,348,0.6160949868073878,379,0,3,1,0,3
OG0001843.iq.fa,39,57,395,105,529,0.43431077694235587,700,0,0,2,0,16
OG0003149.iq.fa,29,67,245,105,624,0.6607720020586721,725,0,0,11,0,15
OG0003598.iq.fa,28,46,227,101,1051,0.7922970021838396,1095,0,2,2,0,7
OG0004088.iq.fa,43,49,602,122,868,0.3804484756865709,972,0,2,5,0,1
OG0003454.iq.fa,34,46,258,99,472,0.5127323343977729,531,1,2,3,0,1
OG0002246.iq.fa,36,70,285,100,1309,0.8098279631213763,1503,0,0,7,0,17
OG0003104.iq.fa,27,49,291,99,811,0.663324153190688,867,1,5,1,0,4
OG0002716.iq.fa,35,65,266,99,1053,0.795151658487554,1301,1,4,7,0,7
OG0002598.iq.fa,39,42,201,107,224,0.24612092027822366,267,0,2,1,0,1
OG0005088.iq.fa,41,44,190,99,225,0.22993035190615835,248,1,3,2,0,1
OG0008117.iq.fa,21,26,314,112,849,0.6637080867850098,936,0,2,1,0,1
OG0008572.iq.fa,25,30,186,104,225,0.254,250,0,0,1,0,4
OG0002979.iq.fa,38,43,161,99,214,0.3577888519748985,252,1,4,0,0,1
OG0005970.iq.fa,24,31,230,99,738,0.7618968275126633,968,1,0,2,0,1
OG0005459.iq.fa,28,34,136,99,209,0.4684053308823529,256,2,0,0,0,3
OG0010729.iq.fa,21,24,338,100,1907,0.8323019801980198,2020,0,0,1,0,1
OG0002149.iq.fa,40,57,352,100,599,0.43719745935812415,627,0,4,9,0,2
OG0008022.iq.fa,27,31,252,105,371,0.4349775784753363,446,0,2,0,0,1
OG0005680.iq.fa,29,38,544,110,1134,0.5242914979757085,1144,0,3,3,0,2
OG0007037.iq.fa,35,38,152,105,172,0.2941033138401559,216,0,3,0,0,0
OG0008911.iq.fa,25,30,299,100,388,0.26967479674796746,410,0,0,2,0,1
OG0004092.iq.fa,28,49,356,97,863,0.6397102824952023,989,1,0,11,0,3
OG0006625.iq.fa,31,32,194,101,228,0.3088300711743772,281,0,0,0,0,1
OG0008583.iq.fa,27,30,176,102,225,0.3092447916666667,256,0,2,1,0,1
OG0006375.iq.fa,36,41,179,104,216,0.32049150036954915,264,0,3,2,0,1
OG0002689.iq.fa,35,59,281,99,770,0.6522703494454907,810,2,3,5,0,7
OG0006958.iq.fa,28,38,304,104,925,0.6962248278037751,1001,0,2,4,0,2
OG0006919.iq.fa,24,25,431,99,685,0.4184905660377358,742,1,2,0,0,1
OG0001951.iq.fa,33,89,138,99,229,0.6100742715673205,354,1,33,9,0,9
OG0004269.iq.fa,26,59,391,99,1629,0.7641106800081683,1660,1,6,5,0,11
OG0002604.iq.fa,39,59,392,103,790,0.5468012148525522,865,0,2,12,0,2
